id,sender,receiver,block,operation,contract,signature,amount
1,tz1VndWfzhmNN4VTnhV55Hcv7eoMMka34x2K,tz1cBWM7sYLvceXaiCydQzCgTgoKuNTLaFFe,BL6NAtZQ3arXnWK5n5TaKCihE1pN4w84XZL2cZYkqnurzwKhhkS,oouGoSLGkLsfwxD7xWwPb4Saos7dp4i7r9yD2kqSeWx892ZfMmd,KT1Ft1k5oRJSyVqLZGr2RpdeJZKfepdLMiKd,edsigtxixCnF8pQFbhzEJ2b4ChGNgGBySMC9pAWCWLpbjzpnHmeP5SEFfn1frB46v1wfFv3AmhS34UqJqYWjd8SpzziQSLMgTLW,5.58
392,tz1iBLqp8YwkPDBRYwexva3NUkCGQYb3WYwn,tz1X4LaLaLKvgRiWLuaEWvnsaZhC411Duv4G,BLScdVRhjryusN1hMEnr1wx4xfstdVLjiEu524Vh2MVNMtxHpfR,oo8QSQBEnJHpJ2H3WAxnq6znramwU28ADpPrF5aCk6vsHN3WKdD,KT1PwuLcTYRVRM53cJvFyCMzU4rCFJ7GAKBT,edsigtzbLnV7qXEhUd3F6RH5iDq9bQUeiUyvuzgfXdCbrHtSejDYD1jBTxSywx31ZDF1bGvX3eZ5qe4SdRf5cV84vSwRtcCj7dR,5.58
20,tz1f8x7v2yxEkm23XpraKNNYJRgfwKrtwPim,tz1MASCUonbPcKo57KqFdrMmu5eCdqFqrnfP,BLibVUin77Sc9zdHc1QcYVfk6GCANR5LyaeSj58BMhprYx5wpN2,ooLNJ6vrTM986K1yuJ3BXD8qub6fwmMrpHe6Qdayac77i61usBN,KT1JuEjr23huNnHVTCZCK4DcefXyrWRnvDoF,edsigtd3Henmdqo7poEXdTjYuUaanFBxk7n4Lu4fWGFYonvYBVgGeB1o3anz4zqphEoy2vYwpRZA8rkhuR7ba46DU2yhrThQEAy,5.57
4,tz1NoYfvtZdpSkVtH3XbuczC3UfidiuTZpT8,tz1bV3N2QQbrKmzUQ3p6crmHyEwYWe4eN1vo,BL6NAtZQ3arXnWK5n5TaKCihE1pN4w84XZL2cZYkqnurzwKhhkS,oobop3QCy7Xqw27vSspbBxpdcC8thpgJKXEsDUotsjnRQLYJWo4,KT1CUHxjE5GPU4ooYhqeqG5N6xhHQZxgvJ1f,edsigtgPyjCARd8p1XLFKkEdip4KixDRpuQHMcBKTbKLZgpHvzPfPg6JrCNTBbzEK2w7xFKLN18WXm99goBtQ2KSnxCHe9dsnAX,5.55
172,tz1h77rTXQp7UVYhZL42aPCtANs587Xc2rER,tz1P31haDXZCiYtjEV6ymYwWjScv2UDrW79v,BLuXxD9yT1ZuLCRZqMA7Kuc2ENk81jag9Kre1F5ZNEbzGVMwHdS,ooJDdhZCLFBCbD487WA2vpCeEwamZ69whNkzw9GuYdZnfasxAWg,KT1UyQoTECi9wAzM1XhSWKD2D3n3D36Fm5je,edsigtrzfsFEnejLA9uk1VNVLEAQQH9dSw7B1SjeQ4HQgepGKorGvMCgC3ycotyn4a54xxqg1341nCmbur5ERkFw1FcRAniD6AH,5.55
818,tz1WNrDoyiQ8Vckn427jdE4uzamHNuhSdvqy,tz1PhSaZVndA4CV1CgJJxYcQ1eTGqvjDpY2a,BLw3W3scCfU4c96bHAkbGrU3pkC7zbC6gyN1wHRY8fdMU2umSSK,opGPKfWWE2ihc1RVuu4XJ6n1Baggfg36VcXaSfuhaFqcfftmEBh,KT1KFkt34uvT3L5zZ1BQca7SNUCDY6xACW7W,edsigu1pQpN6cQ9MRaLJ3HDFAnpMaAHBcXx6VENt1dEyzVrX8bVBYmCBZiTMVKCegz7yS5zwtscovkNmdni8B33TMifYtc8ENuF,5.55
898,tz1htZpfm76eQDBhFdCbd6HW3G9AZJGhXGL5,tz1RoksxQRT81ukV8P3tB3fPZfC8hHcyuotL,BM4CeNhPDya4GnNn66eB6TaY2mWF4KgweznudVqyBw1J3zJWTKo,opHDCPSdvdR2SbFfUFVXLRcPX8Pjmb2jrefwomUx9gZJYACWppT,KT1RKgv7JXMXzVDgsFjmsdcvrnD6YDP7k9Qc,edsigtrjpNQmFdFrHFkav96meqps5GEhka4sL9LGPBCMkwMHVLnyQLmd1HkvP2fUgnpirywT3VWD2GTR3DPvmd75RuCT2S4aMi4,5.55
279,tz1LACXSqUUBtKmwYZjHybEPuTpRZLPSagnk,tz1QEBYfWCAL8QdvJ4ur9M4wrh5GrJvdXkQJ,BLs7wRj8qmksTS7u5okeMz1evgV8JnUasx8xrMFqfEmcBzz2Doy,ooqR5QjQxthZ2imNqGoebs2CGxAWrAZ3nQmSaKJxGPFCvfWXfje,KT1THCf5LSRXhmsiqmwUno1i2xp7tf8fzCvr,edsigu2vrngWhP1X1AbFsoXDC1ujMZvG1TTNRZWPM37CJ3gq5LiTMF5He1C8x3yWHFHDTy9VmoSFKXThRP8np6CtgBwJFvbwqZi,5.54
275,tz1L6W6LzRoYGPKPVEuYe9cZv76M2UYeancV,tz1SFYPmqhEzhpNatCBVTH3sSTj8bmq1Rgyr,BLyNj9GiKFPFniK5phqNBU7DmFp8YY6jkjGubMb7TUpVx84ppSo,opHsJQnYKbsPXf3rYBDLFDcEo5CWmxGX1mk7jewPNJv3oSpLtLc,KT1Eo1zSn8s3dxqXmHS6H1LXxmCv8MZ2DLRj,edsigtc9oTG4GvdC35ziqk2kysqXqdbVVGv4VAu64MrP3F2Ztz6BFFobegyRw6xiSd92biCEXQzq8wbJ7a4Nh5mZ8q1MXN9mDQs,5.53
861,tz1cstsHg29ivkSiwkuVcyvAhcyh1gHp8jZK,tz1QgKuqvHTcEdjhKeH4ZV1x2eLNtsqVx13N,BLPL2ixgdLdNRN1REHQKB7FmdhKKxrETqhamhmt9QSfKhUdP1vd,oodcrtBQyDswnDMwm3RDs5gVBd3Z21iJcx9HzuSoZZwQyBkUtdj,KT1GktepDrfZudfVyJwmeA2Jgz7mRMLZCUGX,edsigtkYzJJfHbAoze7oJf4siAc5o6REFGPTszHQsabczcuRBg1GzL3yoYMiYkeAiQLxX4FEPJUCoKyW42iFenuimfjGrUyaXNa,5.53
960,tz1W3FHPenm26KV7LeVZgvBU1hXqCHa5hfCL,tz1V77JNJiQuavCEwEH5M1DC2ZyfULLoB11P,BMYnCwe8V8ReyEPCSFR7viyJkkEALX7F7w1QugA37o847LuMxJh,ono6fezPRQDvfVsFbPnd66CWLPrj86UDSwRhYBYQMGvnSVNdFD8,KT1JpQvmiFkvBDoLf8UtpKjvPru2wvuKaLPm,edsigtakYh2fbEfUBH5JeuMWkR63HUGnhV43ftDj1R2tK2LhMh5MCjXZ3ki81d9kDg8LfPkpGyciWRH3QM4Py8BsN586Vy8xQhc,5.53
522,tz1ax73TAnjfsBQG94RsdCs136wFiwGLSgGC,tz1MUYyHTvHWEXf8e3MLnyezrwHUZaZp8GDH,BL868hQj5avCRgf5RcDEiWEqMm5xMbG5bSRwPAfXmEsT8saWmGb,ooJxZXCEfcrh17nUC7EfTFbJ2sTPSEpoqYPEEFvAtZAo9eYMBuM,KT1Mh4iVH67jzxphZG15iFVipvxt4DKrCdYd,edsigu26T47npsqyHCThEvN694GweGDQSc4T2rAXsQcBXp9z8SbzunLroBeyYXAfS9J1ZSBXSCSbtmFB7bt2tUVcgSSKsoLAmpj,5.49
572,tz1XgwkQgnsKcrk1sNpoWCXg7JpU3BYgiB6N,tz1ZspNKmqrDWQYy2ef9p4VGd4P4bngzkLC7,BLNKKPKuc4K2gTasBiVPmy6UmnJkS5o4MsaFu7jewZ4jKBvV5Kg,opBEHW5WVSNDyfq5TgynPrDmmnCeWZXxE1V7vSjR6p4H31sFJSL,KT1GKVhB4dPWxnHbKP8bCTsBP7bnZSB4nCBf,edsigtbPTX6tKiMzpWNdmfYnCMHoJLquz36KDKhRX66zEbJfuRExX1ihB7RsMF3m3wHVi5MvHbK42tm82Mrwgj9UkLznHWShLBq,5.48
70,tz1bnBC7tU2uvJh83AFaEgTSWzU99rH26xzX,tz1Kj8m6ZrfUQ57SHCbrUTheuuwZMUvN5PEp,BKsH8WxyBG7LnXzCUoJfybn3kepfyLxe8qDtTRCVGjoRomNY6mG,op6Appnx47mGUy2DhFCs3kLKojp7LvVivL2TuSzoWndCaKq5Wp6,KT1WYWQ23BRLCwqcfw29JuLnwZHVKe7p3wuY,edsigtnecZ5XJDmTXnNq34jpuW4s54JTEcmoCe1WUPZCyZuVC6CrDPgUA5uCsyAXLh6b69KQqp5RuTTGLTq2eNU7tqKF5tX18Ng,5.47
613,tz1ggAvw9fzZLQTGBdvRQZSpvkPgLcsCW6gT,tz1er36j66p4WBVqN8ryZW1GCdyW14q6miNU,BLZAN9if4czMbGds1gf8LWuaLePZey2uyj3nBchTbfbWaVSD77f,ookZbYMU7cUwEe9AjcxS5HPvpZsZyRnssMa8HUuNsXMfFt9w4bM,KT1EMb9XR6o8ctG8WyY9qm6Q7iZ7ktyXfGMQ,edsigtg9rUmJ4rwAck48sYgJkHLEBs7AcuyKYrhCFfRCJHaoin2ppeQYBnioP99gstvvxUTJu7JfHKSysxHqfGYihXyBtef1cV8,5.47
853,tz1bAq82rMpG42J6pkjbFaMmDD3hgQEpTvXs,tz1U2T6eMDRsNrTZqA8nqAKpnZKMHnF1yu15,BMLFSX3AzgGQp3GmPF9Re6usYQ1fFw7JcjXEs8FeqUBw7ERhV6u,oofo8g7TXzKyC9k8tPqCkSmaqrdRBDEojRPM4t2xaNywzft416y,KT19Ck6D47CvtUG1UAd9eAgBd5cGw2B2yYBt,edsigtqAbfUCBfaiZheGvn5DvXNzMtP85DrZJh1BRh4oRSB9Gqxy4r661KYZrPD9B1oGWVJzZ3JwBs6GXGpdLFs6LS4DDLnbsYr,5.47
121,tz1L1DhQ5PogkPHBwfs1QRpa3Z4dZTb1QpWP,tz1X2qRnGytUaPcTS8NsSTq1WqN3F2PZdJRx,BMM4G47mftQoaDU8r5unXU7Uviv45T4HA3gcg1eUdUdYWSzPCnd,oov2NArL8Pbdzr6qmLS1tY9krN2Qq7ZWDQcxJ3fBKS2QvuAEw9u,KT1AwGTM3B8guFAhMdxR4aYdr4UxXU2DWx3v,edsigtaxpUz3bXiAxiXJD2GtjfdXE8uZd9hJszu8DnXecSPTHyD7hbabUF3YGK92TePeeuqmcF9RZxMtWLoNS8rGYXmpcKo2yW2,5.46
364,tz1c2AcUzmghUC4KAGC9vxNKSj5K3xBSYdLz,tz1RDtB3ANDpm8MM1QfwyUrEs2PP1fjH71Nd,BKzPkr7jUcm3tdQzYaXDckP4bFBeFScxWj91wPdch4Ep4J8z2iK,opH8dqUraHepHbTwfio71yFTzY8k35cfV52cJ65q2eDRNPNnGgU,KT1QH4sVMJD6pWtddUtcFzCxdGb6fPjkKTWg,edsigttbedKwuYcz8pQhCX7WRSt5cjQppVDkBNmv7Qz7HBijZX3QFxt4mAJYWUoKr11s8hoTH75MgZsMmdTVjKZd81cLBXAg5M5,5.44
120,tz1PcteobKycPP47Pdrk9RyMq9cKaJWxZpeB,tz1KqB68Hct7TGYUstRFc3zD9TDsJMDWWokf,BKitRNP7GNMcChhF6fSh3ZcMimFPkDLcxY8cLYf65vJC8A6zUtR,op7bt9TvTyNvtoby2zew9gV5j1nfckwt1wmNfwcW8D4vXD4tyrd,KT1JDJu1ZFRvVC8eRN71mV4BRviMkKg5VVsY,edsigtba3tP6KFkxBgXHcUHhgSeQ6PfVBRohc7QyqTD8D28GyWwqmKtwAYDnyDZGWWjzPMyn2dJon2QvUzDa5chjdgoRxxzfHSd,5.42
389,tz1XT4PhGs63bL7zgRiWghwAeKFUh7dn9KiF,tz1UGTienj3iheY1StFZHTVFiXxfMmTN5dMh,BLvVp3RpjuVK6MLpPqAzCic1NcC8AmTgDFKE9dmnLWHL3Pwk8er,ooisGQmiKt4GgEUDtXXkSkynsG3ssfFuvHng6ZkccbdjVpWZT19,KT1QdAEaoixReabSw3W6mnEXnuUZmJjbm4Yd,edsigtdjCkoDzYuo6aiUqStYz7f2QtzXQDnRVtAFYVHxdPs1w8Q4L7MVnWLkag4cfGHn5yvt1C5SHWEw51uMqxJF8Es9LdaDzYB,5.42
903,tz1WRE8DXhMtB1NPAsbFvCmRKdNEupQbDuMS,tz1SDwTgxakQJo8fiTTjsqPYzBDFKmUuTFcS,BMPinXRZFffJwkjorNwZXZDP7yihqdN1hX9uUVitynBRsHrHzSx,oojjHr1nJY9XpL7XK5H54L9Sh1LLp1TSxZBUPPLzJcnJgfd6F27,KT1DdkeKVthsw4MJaz4Acq3j2sQaen8tbM9V,edsigttTSA6Ex3CRayCfxC8DTpabQUMeFg2PEkbjXNd7zMqnqHR1VPhPXUJRCDcE7e1DbH3qvzxAADPcHzbHcaGUqzcpTomKdKZ,5.42
788,tz1gDVnCneuKxWwr634gxqW4RoCzHmSD6q1G,tz1ZYgLpPXnK9nUvjhYeLtJjHNVQbNAXptrG,BL1vQ55mFKK7QuBYBuqtDnQ2EPR2iSAuA7HN6uq2H1Ff97an1T8,opHhFwfyRYVez3ADKfNHvGz9CLAvMCVS8MQK36gNwhkJqyzHTkL,KT199VLRrcqj5xVYB5gS4uLnxe92G3yotN81,edsigtdzfcKYarke2Xgj4afgrEREyf2QYa2HwKewrGrzH3nvYYYmDC5DMT9DJWSWRZkvyf5HinANFamUpWHCjkwkmsfL8qGQS3c,5.39
741,tz1XiVwExS5W8yNkzLGCcnmx61vLHX8zCtJi,tz1PYxrydCdNPdM1kbkVfNMNkDM3J3nUK4nS,BLkFPkUKRNE4p9DcR9bYaAdSw1xLhKofZvx92N2YkmxjMN32S9z,oonY9WCCFicMtDFFGBp8393ZRaYqGfVHGuvbzfZXEJnY7jUz3EJ,KT1S3QsSUqK5k32GPogwcHkYqCcwV9bjBehm,edsigtnTJg8xCf11zZCfGk1JFa1ii4iZaBSN4GSBz4DH182Q4Z63J27ZRifxBpC9K7Q9G5gg9sLPdSy46UK7m7gbnrwiq2YbKyk,5.38
888,tz1MBbHfHFUe1zmVxKkkCxpvXJ9Z2psZNzCK,tz1YcygW9iYZX9UwqQiZYKHuANgbkWS8Zrry,BLaeDuwuHcNoDb5x5eAeR1oGyDiQghhAeNWiwqFgjY7uLjmF3Ys,opQcp3X5uXhmpUkSq8JgHbQ23Pwx3eexdBS8bUpTLYHGffNnYBA,KT1R4hYXG4S9DQiRgMJSKF1yoRxk5mpk7KV6,edsigtt6VQvP7upAGT8NQuYzhrg72nwtUAx24VwccdSLQkZSd9s5yzgJC8oTDekNQD1efk4G7BkVFYXFhnoLtyALF1G2XTFYHfQ,5.38
758,tz1bVUwX8Aga1fPYASv97TcsnTmC5CAPg7Hr,tz1SQFT5DkHiBcZhvZ8Fhy9tZBncXcEHCW5n,BM4WZhv5Sz3PaSWDzcECo9YYA2y2iEsMtZQG5YK24xkA7EdZua9,oox93MDTD9bZX2PD9sjqz1Xk6FqGBfLa1qmehAp9K3s6MnWJJRP,KT1TGbUJ7qmmVA49CckcMsCsbfNrWtAuFuBa,edsigtzfZF38eo5idczTX6Pb4EQ4JUCm92oXDPqYfomydT9tPtCgfLzW87iKNUTFYVBXvi8mAdAksq2NsrNVUi3ux9pfdc5nC5K,5.36
171,tz1h77rTXQp7UVYhZL42aPCtANs587Xc2rER,tz1T7c8fUo9k8eDhQ1NbSGjMbkcarb7y59ps,BLgSKP5gFHVps3j1gaeqZypAMYJMfaDgSt9Fx6czGYywqgXqhLa,ooMTejow1YzcfBSpNQxp7qcA1uRG7nQGnSntr1keJt2cDVaHdzW,KT1MgC9BBJJGTVELk3pMAdbXoSDP5KmA4TmC,edsigtksrWp12kqmMBe4Z6mvgs4ABTqibFRU213c5qJjtLPYWu14FwLKjGsqka2qS4EV2bUXbF5Nr9vNLJozZfqBmsGqKGentCC,5.35
180,tz1YYXdUJSfMQZFH3Xu4uVoLPcgABcYcyzf6,tz1cvWnKW429nRWFC6ojrXD1Q9xDE6ZCFpxM,BMejHm8JXLKmZRMUL9xFQ11kxLHyn97rvLmXHt5sjSuG8jfo8ou,ooHLGEigaN8g81BCVL31oern2FrGpFgDfRhz5DtUhhFZVotJirV,KT1JdCHcV78udtq7rXwJBNuPi9FfkmZyqHHQ,edsigtvjGbmZEk5F28q1BjeVrnS9iefNys7PrmyE5rxUu6xus3orV8Dc1tjyynrLrGJ9KKRRH9bTDX3CtcFKkz9DqUbH4MmuKZv,5.33
318,tz1fed3mXDWgEpMstVbRs3U5ExU3oa9GYN2K,tz1dZaZQYtumFeGsnzbQr7MgM7GL5EUvSBY12,BL5nFWNMZVaKrBAcyNJtJf6rjqA2CjDjPNDo26ktDsfYvuRsjxp,opBq4TgHvsY1DphVbgvjtRnxiACKHQsA2fUswgJz8TbWN1mx5Kb,KT1EvNrQkLDxG4LD7rQM1q33a53iXZEojZSV,edsigtppLF2m2ynpPqnA6zLsu4maz7djWoZSmwKuSCi4HdnCjvCKYGGEjZnajPJs43499xXo7rbrqSPfGSvci6G1M83jDBz58ug,5.33
564,tz1iKWGJghuyY3MoFeYbavTyh7Whf79pKqQz,tz1MZaW1SKfXhjYJiXpSBCVANBQ2XrQd1Ly9,BMaX2xyDACSPGgxiJNdgNhSRmXAMqKbDRoK6gjZQSjGzXcvQL1K,opH1bUsoJLv51ozGDsAQWddLsst2dHmNenHqDowJCB3MDCDVQ2k,KT1B3oU9mAG7NJPZDmwrVuqy63DKvbboocxX,edsigu2w2RWGfZsh8YXzktFGNcJTme6KZxXrr5Mqn61Vb5MknYLoz1XipN9KRBhh7cqdGAWPKvPe8aAJ1QumqVbrmpmN3yMSaQ8,5.33
209,tz1aixrzaKws8zYe9uHavoJnBPU9igXCUqnn,tz1bWcGBtZPEnoY683kvTDxCZMJM3w7F2b4B,BLJDoLoLwxu4VjJpKRNZqFCwRVLd6eoBVFm8M6P5USm9ZGqXtDg,onoJp144b55hbH5FtXATHvrzNRdD71BSZ69WzBZUbiGyHt6QKHx,KT1RAmU5fH4XnLC7GDzQVhPcEhn9Tzca6Xg9,edsigu18k7F3R5JEgnc9yNUBhhvZgME57cB4dbZCemjW1dKhWtXrZcjXpn4w3BbBQiRyRWVUiyEiw6qonAQsjHZBfpwvVkkWHxQ,5.32
517,tz1YNDCzMivzsJy7akmmdM1foach2nGe9rT5,tz1iGzJEvdd3gSqrVyTxK2qZbFbzb2YE2riV,BKoVVQdWfxGJkT8sEAZsFTqgPYJnGjVhxu5g3JTjqKsMuhfDseW,onjkZcvxJwfhMsoEu6JCnYAqUfMfifyt8YbbDiiKD7vT7ZaBzpH,KT1TQtj6WGjSJdhQWKEni3wZoqVeKuxYLEVU,edsigtn4CeuN8vUy4Gx9taBRXf3btJxq5To4bt6vaQZzjFygKhiZXsfYN2w3bVApPhBg3TdWyoNQLzc28GqRTeUtgnXPVFNFAxc,5.31
436,tz1fP9xX9beyzwm9kGzPTyUMDE97tG7Sd8f6,tz1f68rkbJWYxTvXYTFEp6ur4fFTbX5TuGNf,BLh2VDcwwwS5aXAnLgHHZEkjhDTjuCNCgjAA15ZJCKPtY3z78iy,opaazX4K3WiKkCYzMUbWQDkHAngp6ZFkAH6aQHGKDHnpQxnxgfA,KT1S8MNbNz6ktwoLvnUMEGAbt6JdrM1NNrw8,edsigtbapBXxNDtH1SUvyqf29pBET45YsXHvBTssXsyvtW1HAxT6uMytxHfjoBkv75EKpG9c4dzFTQQASHjZxYTcQEmFipMbkwA,5.29
673,tz1T4poDx4S1xNrNWdtJVrJwgQZjuSvasJ3m,tz1SogwCFeXpSCnpNUqmsJa9gVy625G8e9ft,BLJv51KuU2m89exovFie4Ejg5Dxoyicfp6wYaTz16i1SWrMYGHQ,opCNWg84g9ZtCfkuUGdVo8Ksat4y3gj3rAok7cmGZKhbweEiAu4,KT1EGmUW3ebQPFmQ9HaE9Xvis9p3z5GqgRUr,edsigu1FzgHJkzUSm4B8j9rtAnDQ1vWc73DxFgo8wpmeDhfHpH4BiaciA5zHZe5vkfuJgLKNCoNq1WxDr2Zxa8DbKLXAEAKySDZ,5.29
712,tz1Q1Fwq5Y7EWsdcdagDsdSWJyApUe1gu9jZ,tz1RUcw9cHw755N4yM2akicoc2QUk5k3nCNg,BKnaa4BhYYdXKBzkeV8NMQrcfTaK3tTx1qCGpgLedt252ZwCgPa,ooixkvWvycG3p7D5F5SYGp8SPqZvFzyW7gxrtVZrHcAmZ2EAuWx,KT1NvEMfd2YQmKGXmV2BJ1gKCEEHs2iQwV4v,edsigtXrADGTHg6ZuMjJwQ2UnZ9gHi91c33qtfGtppg9iMxzdMvLzWjzFA3JQqTFsRxzAd61fGGJjrR9FVRVFKLBvpr2QFGSH4u,5.29
278,tz1cuigLjozvn6ZhSLMvRsQvq84RbruJoJE6,tz1M9ViZ4yFf9HHKKzhX4WVstG7wgEtRmpoo,BLh2sDFrfWHR57aExKNwX7CxSyEoNrrZTUugFdPS1VKkXowxL1k,onffBMy7Fexsz9TVb74r3ijibzHDctADNXB84Fz9nnYC717SjaQ,KT1AM2YPu4mPtDiByKpjNLGBucunp4SRN2ZG,edsigtgjiTUgKGHpg6gHkfN2wFCqJqwxJe5AWZrebYBde7MAHyt3z3u3MA2YueBA4SjxBFq5yGQeVGthctKLrKDL3Juzp534jKF,5.28
305,tz1RQ6SAT2i9psv43np5KnmZVBT3oCBfj2pE,tz1hDRH9dzxas1ZjtaJyYjmo6p2GRbyTvZeB,BKoTHaGBSP8j48UkZLvAERjHLeeKnWhxrg7N5NMuSMfGApZvpV6,oomAWxFK6wCTCsqqeDBtjf9wEW2maiiMcLknM9VyaDoY61b3rLU,KT1EMo3x8sHw6MkqR9VyR5W4g9Syj9HZoWt9,edsigtcgirEKAvJVmzprqBWW7a18ioZuTeXWS737gqFvCxb91WZU6uyDhnuHme34NusxWGLqBYyUc3heoM1rTuwK3pjo4zQjiCX,5.27
164,tz1h77rTXQp7UVYhZL42aPCtANs587Xc2rER,tz1L9S2CmfLiAwCJPWq3AoHDrkKhireXiK2T,BLoWx9VMyQnAbS3AEQmzgAPkJBYKRvZtJpdjLPQRD4k5LGMmxUY,ooJgwaTpfPPt2p2LA889rwD46HsfQu3nwmVgAqzkWWFje3DKyyx,KT1NidCG2mdfccTPfH7zTHmT1YknUM4RCF9s,edsigti1jXx3j6aeN2cfKoG2nM2cTqErr8MsPBEH2tHxUzmGLwLfCjb6cTiNaqg55rBcF8nTvQ5PV3aERCWU8jqtg381gXQtZuj,5.26
410,tz1KqvoHbep91W8YpiucYb4DM6EpM3Dw7YcR,tz1gGYtV6Jvuqk1MoQnBDqrJBn4EqJdrdnzq,BMUiemZ9zWqPXjHqdMJP673zTCQRjLWvXU9ZhaaU87CdRTE6fSv,ooQ24XU2yrDwivbcET8AvwSDQfZV1bwRMn6A3apgoZTGr76F9HW,KT1CD1hbvgfDRtMuR669zGd7JY84p1HkcKFs,edsigtsQcaQTgEZ7paXpZowtgXnq5ytKAQif1DoWe9dguDbihcD9AzqAAzoyHdmnC8D31s9Eo51weVyfBSuVnSuwzbSQbs8Behn,5.25
785,tz1X4ahriY3DwdfuysY17f78URoyaV8Gyka7,tz1gCcMcicUKc2GymsLutwaazpFhaX732UMj,BKjnY69xg7aussMHgtmjJ9G7hDczFopveKHBaVwaxuwoD2JZ1UM,oo5FWPsMP7gDswJrgiDBuZXK2ya81DT3qJqcE9gQy7tAkW21KiD,KT1EicPhyQ5BeKp3hnrGujuFwr6uQ4Gp2hpy,edsigu2HgJrM3D1LCracU7AwtuqSQKywWhSz394wbPyd54RGCpZTsiXZd3XLZW7cTVikymAPBDzxMVRcFNvqhHepLmjpdmJfvfY,5.23
186,tz1Q7TiN8SihqLvWozGziH4xJMZUSZDGTRsV,tz1QMTbBq7dJswftpRB5mPYPJWxnN6vhDEhT,BLb8JKxeztNfetR4nFJM2AKHPNC3QuEGnhfUhwcRXPxu6x2i3HJ,ooKJaCHu76gtNsYYhQm1fKSeNpd2BJSEvtyayCPzmZ4dRtiTdJf,KT1QMA53bQWrNcmSgnDjkNhwSyvUEAQmiygr,edsigtwbatYA8TkLB4KuBv4CAciDaSdJGuDa7zbZmn5UHf4yctDhGpYTVK4SBTR5WqUSZFoYxcC81vmR1hzRtdC8f5eUT2gNgsr,5.22
470,tz1RdNukS9aSrYqijeP6yPmxrzz7N9isciEs,tz1b1CGDDGC8MjkeppxJsStVViHzczaQGyq4,BLjTDkww9iz3LN45mm5Kez6B747t3ykbJTEiuZt3PPaUVEqG7XH,oo2FCp9TeGn2N9qbcY2puK3rw1J3gQXtRC4G3szuLN9rDX6WvWi,KT19Chddx4FKJtJLPGj7AcwRNhKKgR5eX7kc,edsigtZjFcjhNcNbHoJDVrZ5qByZmqWAmWpjNiwL3uX4FJR2azppumuMYKesgX1NhUCBfr5bqhqZ8Yd7ZTxwmSrQWbrKJXxyeDg,5.2
886,tz1Xzb8GbXa2A5LDYHRFNhJgSMF61kNwqz6z,tz1ic86pGeb6naAHM5utMihBU69DimQ7eHWt,BKz52coTAbKd9wHHeCqtdDVoQSYgVRtbewUMk1bEfHb6Z1sA674,oom2joBuqi469xTmmisWP8617dPrLaoaVyFdK89fWL3J1V3L3hW,KT1NGBsXCsyWhPTuJ4JvPvqUxFVKBCvQ76Ej,edsigtg5k1YwMhjyfeY6BJYCZWb179WnL2tZgkX31GrdQWbRufpfoJJFZkJKMj9UQexnUzGeqG9wgrxQxvF9RicGz3WVELuN9pU,5.19
546,tz1gA67DBhBdeCGVpm7Lh752d85H7zN5DohM,tz1iKA7dB9umX7a7U3s29Hdyqp8UGdEeACyU,BKxtPZ2TmPvcGtDX5U198Jrx1vV5pq4sNfNUug77L6hw4vkB4SN,opGsoDDuT5HuuJ1BAtCrLd893ZJR79Md2UfUGFDq6gEuqovRvG6,KT1Sjz7ETEaCFNdATg9LpBAXF4hUuH1Y6a74,edsigu2Ym8R2D7AhdPSZzVeQXk9MD4qSKChQKDXKFoiXLGBUbgDyuTUZKhvCHZcgkNhJDLfK65U3ZjptT1oLUQqGQwut3eSDmuw,5.18
9,tz1Qt16fo6HkPabWsVzXq9Wnd41RWVK7pmBe,tz1a4AfDL6gNovarFGJSNFZjeAA7WSC5Vq4x,BL6NAtZQ3arXnWK5n5TaKCihE1pN4w84XZL2cZYkqnurzwKhhkS,opNJUCYFtfKY3egEi8uyu4d9yPc93RENBzPpVpRcwrTGuefXGs2,KT1Q4Vt6a4EUwipjp5WGwTPGaNTym7WHPLg9,edsigtbC9AXnh34NpYGeKDbYuT6k56MBj17ni74BGR9dppD1Q92iM64z3nnqN2GUhLBppr5QCesdjCNk7agixusRn32wxfv55fP,5.15
473,tz1WWuj6PzAb4b8WEypXYcEPwrnAZgsPnuqE,tz1hRLBtfKeJBL2UBDvwRLdoC6tiqyiCwVm6,BMSfuhY52EweQF3spjyRr572mBtJnCqEFweYvZwHQ8Vh3y1zFaU,onxXPLUzuEG2QHJnaVNutDVudEVMrsCYFNEQRkPzTqRedrRy4hK,KT1Rjqgydaj9nBXpVgmdJqFLsYgKZkupeGto,edsigtYJkN7kg4WZTBG22JVyDno4YdtQEPWmx5gEBa2giTLGRqdCMzbuVioAcFNnSKCGphbYqV2X1vUf2Bfw4nt7FNLcuMD7tKn,5.15
826,tz1hK9RsfdtEfAGPspmar4BECvJ5DguUxUL2,tz1fnmXvcGyo4jVSaNWTexSEVma4n1zgNkzP,BL58Nw72dga1htX2nhmBr6xLux7zPLAWWxnauxhpsCb59p9ADFy,op3AfDD4fkLdF2jCM2YqzSjDhnhPucTkQNbMmvF8EGAYeZKJtnx,KT1RbCo2tkenhtcKSEe6QuBqybgewPRAdxVK,edsigu3LzSfd4bAPZRdrZVwUHcuumGfYyVLoKZHkUzvCS1XT27mL4Up9rNML4fLEqCZJkNqdZyPSoohg7DZi729eqvCQbbKpXCo,5.15
